invoice_no,category,item,quantity,price,location_id,customer_id,invoice_date,payment_id
100384,Hair Care,Hair Oil,4,8.91,46,365,2022-11-24,6
100385,Body Care and Hygiene,Body Lotion,2,16.19,30,573,2022-09-19,8
100386,Skin Care,Face Wash,4,87.23,43,222,2021-06-23,2
100387,Oral Care,Toothpaste,2,19.3,11,414,2021-03-24,2
100388,Skin Care,Sunscreen,4,46.56,17,787,2022-05-22,10
100389,Skin Care,Face Wash,1,78.37,12,598,2024-07-30,4
100390,Body Care and Hygiene,Body Lotion,4,21.55,38,560,2024-09-05,3
100391,Skin Care,Sunscreen,3,58.96,20,437,2022-05-20,5
100392,Skin Care,Sunscreen,2,74.4,58,872,2023-11-18,3
100393,Skin Care,Lip Balm,2,87.15,16,148,2020-11-21,5
100394,Skin Care,Moisturizer,1,34.66,35,152,2021-09-14,2
100395,Skin Care,Lip Balm,3,54.27,24,980,2024-07-17,5
100396,Hair Care,Shampoo,2,23.41,25,904,2022-02-19,9
100397,Hair Care,Shampoo,2,17.79,34,72,2023-12-07,8
100398,Body Care and Hygiene,Hand Sanitizer,1,23.63,2,436,2022-05-12,1
100399,Body Care and Hygiene,Body Lotion,2,15.13,23,692,2020-12-03,8
100400,Body Care and Hygiene,Body Lotion,4,25.69,58,568,2022-06-18,9
100401,Body Care and Hygiene,Hand Sanitizer,4,29.62,6,513,2021-08-20,6
100402,Skin Care,Face Wash,4,16.02,11,603,2021-06-14,7
100403,Hair Care,Conditioner,1,49.16,20,489,2023-03-03,3
100404,Oral Care,Mouthwash,3,11.57,7,575,2024-08-13,2
100405,Oral Care,Mouthwash,2,9.76,59,142,2022-04-24,1
100406,Skin Care,Face Wash,3,59.16,22,633,2020-02-11,7
100407,Skin Care,Lip Balm,4,91.26,21,815,2023-08-17,6
100408,Skin Care,Face Wash,3,92.65,24,785,2021-11-30,8
100409,Skin Care,Sunscreen,1,87.45,28,208,2024-05-03,5
100410,Hair Care,Shampoo,3,11.23,48,816,2022-10-05,10
100411,Oral Care,Toothpaste,3,13.27,45,620,2020-09-01,6
100412,Oral Care,Mouthwash,4,11.71,6,264,2023-06-22,4
100413,Body Care and Hygiene,Hand Sanitizer,4,5.47,4,504,2020-12-12,6
100414,Hair Care,Shampoo,1,13.93,39,301,2023-03-21,1
100415,Skin Care,Sunscreen,4,27.67,29,516,2022-05-02,7
100416,Body Care and Hygiene,Body Lotion,3,24.4,14,1,2020-09-24,7
100417,Hair Care,Shampoo,1,7.44,54,17,2023-07-13,2
100418,Hair Care,Conditioner,1,14.45,45,203,2020-06-27,3
100419,Skin Care,Face Wash,4,70.21,1,328,2024-12-10,5
100420,Oral Care,Mouthwash,1,11.68,25,354,2023-02-11,5
100421,Oral Care,Mouthwash,4,10.41,49,657,2023-03-08,3
100422,Oral Care,Toothpaste,3,14.9,28,815,2021-07-25,3
100423,Skin Care,Face Wash,1,43.96,34,592,2022-02-11,6
100424,Skin Care,Face Wash,1,85.77,37,614,2023-12-23,4
100425,Hair Care,Conditioner,3,33.89,37,491,2020-01-28,10
100426,Skin Care,Face Wash,2,98.65,11,595,2024-03-26,7
100427,Oral Care,Mouthwash,1,3.26,13,611,2023-10-07,7
100428,Skin Care,Lip Balm,4,58.07,57,175,2021-03-25,6
100429,Oral Care,Toothpaste,4,3.98,27,303,2020-10-14,6
100430,Hair Care,Shampoo,1,42.82,41,380,2023-09-22,5
100431,Body Care and Hygiene,Hand Sanitizer,3,27.81,30,669,2022-10-23,4
100432,Skin Care,Lip Balm,1,77.04,2,885,2023-01-03,9
100433,Skin Care,Lip Balm,4,80.53,26,405,2021-11-06,8
100434,Skin Care,Moisturizer,3,55.41,54,144,2020-11-07,2
100435,Body Care and Hygiene,Body Lotion,2,16.29,37,340,2020-03-04,3
100436,Oral Care,Mouthwash,2,17.1,26,293,2021-04-25,2
100437,Body Care and Hygiene,Deodorant,2,17.39,23,600,2021-06-21,6
100438,Skin Care,Sunscreen,1,49.99,27,252,2021-03-17,2
100439,Body Care and Hygiene,Deodorant,3,7.7,2,221,2023-05-05,6
100440,Hair Care,Hair Oil,4,30.93,55,994,2020-06-04,5
100441,Hair Care,Shampoo,2,14.72,54,432,2023-01-10,10
100442,Hair Care,Conditioner,1,6.11,29,857,2024-03-12,6
100443,Body Care and Hygiene,Body Lotion,4,20.14,1,151,2021-05-22,4
100444,Skin Care,Face Wash,4,32.78,26,693,2022-05-05,4
100445,Body Care and Hygiene,Body Lotion,4,12.35,11,872,2020-09-19,10
100446,Hair Care,Conditioner,4,11.99,38,787,2023-06-18,8
100447,Skin Care,Moisturizer,4,98.74,60,511,2024-07-16,8
100448,Skin Care,Moisturizer,2,61.81,46,307,2022-11-01,7
100449,Oral Care,Mouthwash,2,15.62,5,240,2024-07-06,1
100450,Hair Care,Hair Oil,1,36.87,16,877,2024-06-23,4
100451,Skin Care,Lip Balm,4,64.6,46,107,2024-11-05,2
100452,Body Care and Hygiene,Body Lotion,2,26.13,39,218,2022-03-14,5
100453,Skin Care,Lip Balm,2,11.86,54,934,2020-04-21,9
100454,Oral Care,Toothpaste,4,18.9,29,680,2022-06-16,2
100455,Hair Care,Shampoo,4,43.94,3,166,2023-12-12,3
100456,Body Care and Hygiene,Deodorant,1,21.52,53,547,2020-08-23,8
100457,Oral Care,Toothpaste,2,13.29,19,875,2024-12-14,4
100458,Skin Care,Face Wash,1,57.22,60,170,2024-09-12,10
100459,Body Care and Hygiene,Hand Sanitizer,1,19.36,2,348,2020-04-07,7
100460,Oral Care,Mouthwash,2,4.11,4,621,2021-08-20,7
100461,Hair Care,Conditioner,4,43.54,47,704,2023-06-08,6
100462,Hair Care,Shampoo,4,13.97,42,489,2021-10-31,3
100463,Skin Care,Moisturizer,4,73.34,26,263,2022-09-09,6
100464,Body Care and Hygiene,Deodorant,1,20.33,49,363,2024-11-06,2
100465,Hair Care,Hair Oil,3,37.39,30,274,2021-08-28,9
100466,Hair Care,Conditioner,2,14.86,44,808,2025-02-11,5
100467,Body Care and Hygiene,Body Lotion,1,18.7,39,679,2020-02-05,9
100468,Hair Care,Shampoo,3,17.33,48,41,2021-02-08,1
100469,Body Care and Hygiene,Deodorant,2,3.39,41,342,2020-08-01,9
100470,Skin Care,Face Wash,3,66.18,22,983,2023-05-29,9
100471,Skin Care,Sunscreen,3,67.48,52,628,2021-06-26,3
100472,Skin Care,Face Wash,1,35.96,15,100,2020-12-20,4
100473,Hair Care,Hair Oil,2,17.22,2,368,2023-11-13,9
100474,Oral Care,Toothpaste,4,16.21,19,518,2022-10-14,10
100475,Skin Care,Sunscreen,2,13.6,60,285,2024-09-25,4
100476,Hair Care,Conditioner,1,42.2,30,123,2022-08-18,4
100477,Body Care and Hygiene,Body Lotion,1,26.87,19,29,2024-01-12,4
100478,Body Care and Hygiene,Body Lotion,3,4.2,17,747,2023-02-17,4
100479,Oral Care,Toothpaste,1,18.28,25,666,2022-05-13,1
100480,Oral Care,Mouthwash,1,18.26,21,404,2020-01-05,6
100481,Skin Care,Sunscreen,1,38.3,31,221,2021-09-14,8
100482,Skin Care,Moisturizer,1,71.69,41,425,2020-03-05,6
100483,Hair Care,Conditioner,1,45.55,3,953,2024-04-11,5
100484,Hair Care,Shampoo,1,17.2,18,950,2023-09-24,9
100485,Skin Care,Lip Balm,2,20.61,35,855,2022-10-08,4
100486,Hair Care,Conditioner,3,33.26,30,173,2021-10-23,6
100487,Oral Care,Toothpaste,3,4.41,27,370,2024-02-27,4
100488,Hair Care,Shampoo,3,33.28,58,597,2024-12-14,9
100489,Hair Care,Conditioner,1,37.14,4,660,2021-10-29,4
100490,Skin Care,Lip Balm,2,20.32,8,954,2021-12-12,4
100491,Skin Care,Lip Balm,1,91.5,24,23,2022-02-23,7
100492,Skin Care,Face Wash,1,64.89,47,879,2023-02-23,2
100493,Body Care and Hygiene,Deodorant,4,10.58,52,73,2023-06-14,5
100494,Hair Care,Hair Oil,1,22.56,33,896,2023-12-26,8
100495,Body Care and Hygiene,Body Lotion,1,20.94,51,292,2024-12-12,2
100496,Body Care and Hygiene,Body Lotion,2,3.17,28,765,2022-03-22,9
100497,Body Care and Hygiene,Deodorant,4,28.31,26,556,2020-08-26,9
100498,Oral Care,Mouthwash,1,19.29,47,90,2021-04-05,2
100499,Oral Care,Mouthwash,1,13.71,15,8,2021-04-17,1
100500,Hair Care,Shampoo,3,27.72,8,750,2021-03-27,2
100501,Oral Care,Toothpaste,2,6.33,26,302,2021-03-28,9
100502,Hair Care,Hair Oil,1,16.92,37,516,2020-09-17,9
100503,Hair Care,Conditioner,3,25.85,38,773,2024-12-27,7
100504,Skin Care,Face Wash,4,39.68,52,41,2021-05-22,10
100505,Hair Care,Shampoo,3,40.05,14,963,2024-11-12,2
100506,Skin Care,Sunscreen,1,89.23,7,561,2020-10-18,1
100507,Body Care and Hygiene,Hand Sanitizer,3,14.56,40,776,2022-05-31,10
100508,Skin Care,Lip Balm,2,12.54,25,53,2022-04-09,8
100509,Body Care and Hygiene,Deodorant,3,14.99,18,241,2022-06-02,10
100510,Skin Care,Sunscreen,3,40.34,16,920,2021-08-08,9
100511,Skin Care,Lip Balm,2,41.35,4,37,2020-09-12,6
100512,Oral Care,Mouthwash,4,3.34,28,589,2020-07-31,2
100513,Hair Care,Shampoo,2,49.2,46,779,2021-08-27,3
100514,Body Care and Hygiene,Body Lotion,4,15.44,19,189,2023-12-05,8
100515,Oral Care,Mouthwash,3,16.71,27,367,2024-11-27,9
100516,Skin Care,Sunscreen,2,69.37,10,412,2020-06-27,3
100517,Oral Care,Mouthwash,3,9.77,46,130,2020-06-02,9
100518,Skin Care,Moisturizer,3,53.51,1,917,2022-04-20,2
100519,Skin Care,Sunscreen,3,75.96,1,282,2023-12-29,7
100520,Skin Care,Sunscreen,4,77.54,60,427,2020-09-17,10
100521,Body Care and Hygiene,Body Lotion,2,5.95,3,95,2023-02-25,10
100522,Oral Care,Toothpaste,4,16.51,3,624,2022-06-20,4
100523,Body Care and Hygiene,Body Lotion,3,28.73,24,879,2022-03-19,6
100524,Oral Care,Toothpaste,2,17.19,36,428,2024-02-24,10
100525,Body Care and Hygiene,Deodorant,2,23.73,10,613,2020-10-03,5
100526,Skin Care,Lip Balm,3,19.56,26,695,2021-04-24,2
100527,Skin Care,Moisturizer,2,45.17,27,471,2024-02-18,4
100528,Oral Care,Toothpaste,4,19.3,27,847,2020-09-25,8
100529,Skin Care,Moisturizer,3,40.68,11,807,2020-12-15,8
100530,Skin Care,Lip Balm,2,72.36,32,420,2023-08-20,1
100531,Skin Care,Lip Balm,1,43.64,36,618,2021-11-12,2
100532,Body Care and Hygiene,Hand Sanitizer,2,25.06,51,770,2024-02-19,8
100533,Oral Care,Toothpaste,1,18.66,35,680,2022-11-10,9
100534,Hair Care,Shampoo,1,22.86,1,347,2021-03-14,2
100535,Skin Care,Sunscreen,1,82.01,33,303,2021-06-28,5
100536,Hair Care,Conditioner,4,22.92,42,758,2022-09-05,2
100537,Hair Care,Hair Oil,2,5.8,38,627,2020-01-03,10
100538,Hair Care,Conditioner,1,21.53,43,951,2022-09-06,4
100539,Hair Care,Hair Oil,3,19.45,22,164,2024-12-11,1
100540,Body Care and Hygiene,Hand Sanitizer,1,9.3,35,831,2022-10-26,4
100541,Hair Care,Conditioner,4,38.32,53,374,2020-11-13,1
100542,Skin Care,Moisturizer,1,29.52,56,306,2024-03-23,2
100543,Body Care and Hygiene,Hand Sanitizer,3,15.82,28,135,2020-05-11,7
100544,Body Care and Hygiene,Body Lotion,4,23.69,14,177,2022-04-08,6
100545,Skin Care,Lip Balm,1,70.73,32,440,2025-02-09,8
100546,Body Care and Hygiene,Deodorant,1,27.85,21,246,2022-01-14,1
100547,Skin Care,Sunscreen,1,91.05,48,649,2023-08-24,9
100548,Hair Care,Hair Oil,3,6.83,12,445,2024-09-06,10
100549,Body Care and Hygiene,Hand Sanitizer,4,11.94,45,663,2022-07-03,8
100550,Skin Care,Face Wash,1,33.59,48,10,2023-07-28,3
100551,Oral Care,Toothpaste,4,17.83,25,545,2024-09-19,3
100552,Skin Care,Face Wash,4,60.39,6,812,2020-08-10,10
100553,Hair Care,Hair Oil,4,32.3,18,832,2024-02-22,3
100554,Body Care and Hygiene,Body Lotion,2,22.36,7,540,2022-01-09,10
100555,Hair Care,Conditioner,3,47.66,54,395,2020-03-17,10
100556,Oral Care,Toothpaste,1,3.52,25,571,2023-09-02,9
100557,Skin Care,Lip Balm,3,33.28,52,291,2021-01-09,7
100558,Body Care and Hygiene,Hand Sanitizer,4,13.73,6,420,2023-12-18,3
100559,Oral Care,Toothpaste,4,19.49,52,691,2021-04-17,9
100560,Oral Care,Mouthwash,4,12.29,48,973,2025-01-06,1
100561,Hair Care,Conditioner,2,13.73,27,38,2021-07-11,8
100562,Body Care and Hygiene,Body Lotion,2,17.52,34,201,2023-11-09,6
100563,Skin Care,Sunscreen,1,29.76,10,688,2023-01-16,7
100564,Skin Care,Lip Balm,1,11.69,14,637,2022-08-26,10
100565,Skin Care,Lip Balm,3,74.64,59,449,2021-02-08,7
100566,Oral Care,Mouthwash,4,3.73,48,292,2025-02-08,3
100567,Body Care and Hygiene,Deodorant,2,16.56,26,422,2020-08-01,2
100568,Oral Care,Toothpaste,1,7.12,29,50,2020-04-19,4
100569,Body Care and Hygiene,Deodorant,4,8.42,30,376,2022-06-22,4
100570,Skin Care,Lip Balm,2,77.82,41,650,2020-04-23,4
100571,Hair Care,Hair Oil,4,31.83,6,463,2024-08-23,10
100572,Skin Care,Lip Balm,1,28.5,23,423,2020-04-08,5
100573,Oral Care,Mouthwash,3,12.14,60,324,2020-04-23,7
100574,Hair Care,Hair Oil,2,37.86,18,71,2023-03-01,6
100575,Body Care and Hygiene,Deodorant,2,17.87,3,12,2023-11-26,4
100576,Skin Care,Face Wash,2,18.29,44,115,2020-03-31,8
100577,Skin Care,Moisturizer,4,62.23,30,30,2023-12-30,9
100578,Hair Care,Hair Oil,1,38.82,52,469,2024-10-21,4
100579,Skin Care,Lip Balm,4,70.44,30,265,2023-01-03,9
100580,Hair Care,Shampoo,4,9.12,4,31,2020-09-22,5
100581,Body Care and Hygiene,Body Lotion,3,3.68,37,363,2023-10-31,9
100582,Hair Care,Hair Oil,3,17.58,49,624,2020-05-21,2
100583,Skin Care,Face Wash,3,95.81,40,517,2024-03-30,1
100584,Oral Care,Toothpaste,4,2.31,13,599,2020-08-09,8
100585,Skin Care,Moisturizer,4,17.18,18,281,2023-09-03,8
100586,Hair Care,Shampoo,2,30.23,19,220,2023-05-12,8
100587,Skin Care,Sunscreen,4,87.62,27,543,2023-01-07,10
100588,Skin Care,Lip Balm,1,39.28,26,527,2024-08-05,6
100589,Hair Care,Conditioner,4,16.42,49,779,2021-04-10,3
100590,Skin Care,Face Wash,1,61.93,13,188,2023-04-15,5
100591,Skin Care,Sunscreen,3,10.6,44,476,2023-03-12,3
100592,Oral Care,Toothpaste,2,9.48,35,550,2024-09-26,6
100593,Body Care and Hygiene,Body Lotion,4,28.15,42,816,2020-09-18,6
100594,Hair Care,Conditioner,1,12.3,19,820,2021-12-08,4
100595,Skin Care,Face Wash,1,26.57,9,689,2020-07-22,2
100596,Body Care and Hygiene,Body Lotion,3,3.86,54,302,2025-01-10,9
100597,Skin Care,Sunscreen,2,96.95,35,589,2020-07-14,2
100598,Hair Care,Hair Oil,2,43.94,34,996,2023-06-13,6
100599,Body Care and Hygiene,Deodorant,1,14.36,31,664,2022-11-07,6
100600,Body Care and Hygiene,Deodorant,1,16.18,45,663,2023-05-23,2
100601,Skin Care,Moisturizer,1,20.11,52,380,2024-02-27,10
100602,Skin Care,Lip Balm,3,42.6,39,402,2020-04-09,3
100603,Oral Care,Toothpaste,2,18.84,60,89,2023-08-29,8
100604,Hair Care,Hair Oil,4,49.08,2,844,2021-03-25,3
100605,Oral Care,Mouthwash,3,14.34,53,424,2020-01-04,9
100606,Oral Care,Mouthwash,3,17.56,24,44,2020-09-14,4
100607,Skin Care,Face Wash,2,68.01,32,420,2021-04-04,1
100608,Body Care and Hygiene,Body Lotion,2,14.95,48,741,2021-08-09,4
100609,Body Care and Hygiene,Deodorant,1,28.88,21,105,2021-04-03,1
100610,Skin Care,Face Wash,4,86.93,47,977,2021-11-19,2
100611,Skin Care,Sunscreen,2,81.44,37,388,2021-08-28,7
100612,Hair Care,Shampoo,2,16.35,19,709,2024-06-01,2
100613,Skin Care,Moisturizer,3,17.46,2,118,2021-11-17,3
100614,Hair Care,Conditioner,4,8.03,4,875,2020-01-18,8
100615,Hair Care,Shampoo,3,8.08,27,39,2024-09-02,10
100616,Oral Care,Toothpaste,1,16.12,43,735,2021-04-29,7
100617,Body Care and Hygiene,Hand Sanitizer,1,28.14,6,955,2021-09-14,6
100618,Skin Care,Sunscreen,3,46.61,41,668,2022-02-07,1
100619,Body Care and Hygiene,Deodorant,3,9.3,15,557,2022-06-02,10
100620,Body Care and Hygiene,Body Lotion,3,28.31,56,789,2023-08-26,3
100621,Skin Care,Lip Balm,3,33.17,35,853,2022-09-14,7
100622,Body Care and Hygiene,Deodorant,4,16.88,16,540,2024-06-30,1
100623,Hair Care,Hair Oil,3,43.35,34,341,2021-06-15,6
100624,Body Care and Hygiene,Hand Sanitizer,2,8.16,49,161,2022-07-23,9
100625,Body Care and Hygiene,Hand Sanitizer,1,29.52,52,328,2021-01-21,6
100626,Skin Care,Face Wash,1,15.9,29,816,2020-09-29,1
100627,Oral Care,Toothpaste,4,5.65,52,233,2024-02-18,10
100628,Oral Care,Toothpaste,3,14.28,39,73,2021-11-06,9
100629,Body Care and Hygiene,Hand Sanitizer,3,5.55,26,650,2024-10-21,8
100630,Body Care and Hygiene,Hand Sanitizer,1,10.88,60,51,2025-01-22,4
100631,Hair Care,Shampoo,1,19.01,38,902,2021-06-03,8
100632,Skin Care,Face Wash,3,43.69,42,662,2023-08-21,9
100633,Hair Care,Shampoo,3,17.85,53,957,2021-06-22,5
100634,Body Care and Hygiene,Body Lotion,2,21.99,11,993,2021-05-29,9
100635,Skin Care,Moisturizer,3,46.56,45,902,2021-06-13,8
100636,Hair Care,Hair Oil,3,7.91,38,631,2021-02-23,8
100637,Skin Care,Sunscreen,4,62.11,27,456,2020-08-21,5
100638,Hair Care,Hair Oil,4,34.02,47,363,2023-02-12,7
100639,Body Care and Hygiene,Body Lotion,1,19.25,29,316,2024-06-22,1
100640,Hair Care,Hair Oil,2,34.61,42,983,2021-07-04,5
100641,Hair Care,Shampoo,2,37.2,51,244,2021-03-15,6
100642,Oral Care,Toothpaste,2,8.57,41,173,2021-01-27,3
100643,Hair Care,Conditioner,3,30.82,20,949,2023-03-05,4
100644,Body Care and Hygiene,Hand Sanitizer,2,15.6,21,970,2022-10-07,6
100645,Body Care and Hygiene,Deodorant,4,4.87,51,110,2020-03-11,8
100646,Hair Care,Shampoo,3,42.87,34,209,2023-07-02,1
100647,Hair Care,Hair Oil,2,16.42,41,742,2024-10-23,5
100648,Hair Care,Shampoo,1,12.24,35,745,2024-08-14,8
100649,Hair Care,Hair Oil,2,19.03,26,825,2022-03-02,1
100650,Hair Care,Conditioner,4,27.32,6,718,2023-09-17,4
100651,Oral Care,Mouthwash,4,2.09,5,104,2022-05-17,6
100652,Hair Care,Hair Oil,1,27.23,55,194,2024-06-23,3
100653,Body Care and Hygiene,Body Lotion,4,10.82,40,811,2021-10-06,8
100654,Skin Care,Moisturizer,2,16.37,23,777,2024-03-17,6
100655,Hair Care,Hair Oil,2,6.22,4,653,2022-06-06,3
100656,Skin Care,Sunscreen,4,17.33,30,763,2021-03-05,8
100657,Skin Care,Moisturizer,4,59.86,12,439,2024-01-14,7
100658,Oral Care,Mouthwash,4,14.89,24,262,2024-03-20,7
100659,Body Care and Hygiene,Body Lotion,2,5.48,59,795,2023-06-12,7
100660,Hair Care,Hair Oil,4,30.52,60,163,2025-01-07,2
100661,Skin Care,Face Wash,1,35.38,6,683,2020-03-26,7
100662,Oral Care,Mouthwash,1,14.72,22,688,2020-09-02,7
100663,Hair Care,Conditioner,3,10.74,9,443,2022-02-06,9
100664,Hair Care,Conditioner,2,44.47,22,269,2021-08-28,4
100665,Skin Care,Face Wash,2,74.52,12,916,2024-07-13,3
100666,Body Care and Hygiene,Hand Sanitizer,4,7.73,31,119,2020-03-12,4
100667,Skin Care,Face Wash,4,59.54,22,803,2020-03-02,6
100668,Oral Care,Toothpaste,4,17.22,33,21,2021-08-15,2
100669,Body Care and Hygiene,Body Lotion,4,13.95,46,863,2020-01-08,10
100670,Oral Care,Toothpaste,3,19.44,16,120,2024-09-10,7
100671,Hair Care,Shampoo,2,15.43,44,581,2020-09-26,4
100672,Skin Care,Face Wash,1,63.31,12,324,2022-09-17,2
100673,Body Care and Hygiene,Deodorant,1,25.98,6,248,2023-02-14,7
100674,Skin Care,Lip Balm,1,87.76,42,785,2020-10-03,1
100675,Body Care and Hygiene,Hand Sanitizer,2,20.89,33,226,2024-12-24,5
100676,Body Care and Hygiene,Hand Sanitizer,2,28.59,30,646,2022-09-26,8
100677,Skin Care,Sunscreen,2,60.16,14,745,2023-02-05,1
100678,Oral Care,Toothpaste,1,9.9,55,46,2023-09-15,7
100679,Hair Care,Conditioner,1,30.77,20,479,2021-06-27,9
100680,Hair Care,Shampoo,1,34.15,44,368,2024-05-23,8
100681,Hair Care,Conditioner,1,34.28,18,213,2022-11-22,2
100682,Body Care and Hygiene,Hand Sanitizer,1,25.83,39,587,2024-09-24,7
100683,Body Care and Hygiene,Body Lotion,1,28.13,33,693,2021-05-27,7
100684,Skin Care,Face Wash,4,45.52,26,956,2021-05-29,2
100685,Skin Care,Moisturizer,1,34.68,16,397,2022-01-12,2
100686,Oral Care,Toothpaste,4,11.33,48,272,2022-04-13,6
100687,Hair Care,Hair Oil,2,32.58,59,765,2023-02-19,2
100688,Skin Care,Face Wash,2,14.52,11,538,2020-12-15,2
100689,Body Care and Hygiene,Deodorant,2,4.91,20,379,2020-04-03,5
100690,Skin Care,Moisturizer,2,85.54,8,297,2022-06-10,5
100691,Skin Care,Face Wash,1,15.79,53,862,2023-12-25,7
100692,Body Care and Hygiene,Body Lotion,1,18.81,9,59,2022-06-22,4
100693,Hair Care,Shampoo,2,20.83,10,302,2020-11-29,6
100694,Oral Care,Toothpaste,2,19.53,32,259,2024-07-24,6
100695,Body Care and Hygiene,Deodorant,1,4.45,9,77,2024-01-15,3
100696,Hair Care,Shampoo,2,49.11,45,348,2022-09-07,1
100697,Hair Care,Shampoo,2,19.01,10,336,2024-01-18,2
100698,Skin Care,Face Wash,1,76.0,14,36,2021-11-20,7
100699,Skin Care,Lip Balm,2,70.28,59,314,2023-06-30,6
100700,Hair Care,Hair Oil,3,31.47,41,464,2024-07-21,8
100701,Skin Care,Lip Balm,1,56.04,44,494,2021-02-07,6
100702,Hair Care,Conditioner,2,18.92,34,265,2022-02-09,2
100703,Hair Care,Shampoo,2,7.74,29,608,2024-05-30,6
100704,Hair Care,Conditioner,2,23.35,46,944,2025-01-24,3
100705,Skin Care,Face Wash,2,68.22,45,826,2023-11-23,4
100706,Oral Care,Mouthwash,3,11.89,7,707,2020-02-04,4
100707,Skin Care,Lip Balm,1,87.37,29,666,2022-04-16,2
100708,Body Care and Hygiene,Hand Sanitizer,3,20.19,13,880,2022-02-27,2
100709,Body Care and Hygiene,Body Lotion,3,25.94,42,182,2024-07-01,7
100710,Body Care and Hygiene,Body Lotion,3,19.3,29,844,2020-11-16,9
100711,Hair Care,Shampoo,2,45.38,7,163,2020-05-10,2
100712,Hair Care,Shampoo,3,6.48,46,947,2024-10-11,3
100713,Skin Care,Face Wash,2,90.5,26,819,2020-06-23,9
100714,Body Care and Hygiene,Deodorant,1,21.12,21,211,2022-09-28,5
100715,Hair Care,Conditioner,3,11.84,11,36,2022-01-06,5
100716,Skin Care,Lip Balm,1,75.34,11,827,2022-01-19,10
100717,Skin Care,Sunscreen,2,67.46,10,827,2023-12-10,1
100718,Oral Care,Mouthwash,3,9.65,22,231,2023-08-25,3
100719,Hair Care,Shampoo,1,5.29,60,330,2022-02-10,9
100720,Skin Care,Moisturizer,3,78.41,48,843,2022-11-24,8
100721,Skin Care,Sunscreen,3,54.38,54,584,2021-10-02,8
100722,Hair Care,Shampoo,4,38.58,25,117,2024-10-28,10
100723,Body Care and Hygiene,Deodorant,1,17.49,52,470,2023-01-27,10
100724,Skin Care,Moisturizer,4,69.58,30,373,2022-11-06,4
100725,Oral Care,Mouthwash,2,12.4,36,509,2022-10-03,5
100726,Body Care and Hygiene,Deodorant,3,4.85,34,774,2023-12-21,8
100727,Oral Care,Mouthwash,4,14.5,11,814,2021-01-13,2
100728,Oral Care,Mouthwash,3,19.83,10,543,2021-04-19,1
100729,Oral Care,Toothpaste,4,13.82,43,677,2023-10-11,2
100730,Oral Care,Mouthwash,2,18.93,59,60,2023-05-18,8
100731,Oral Care,Toothpaste,4,16.86,9,817,2020-12-03,5
100732,Body Care and Hygiene,Deodorant,1,19.39,15,535,2021-12-08,7
100733,Skin Care,Lip Balm,4,58.63,41,568,2021-01-09,1
100734,Skin Care,Moisturizer,2,82.28,41,467,2021-10-14,9
100735,Skin Care,Moisturizer,2,72.12,17,697,2021-10-16,3
100736,Hair Care,Shampoo,2,26.84,18,892,2021-02-27,4
100737,Skin Care,Moisturizer,1,48.98,31,509,2024-01-28,8
100738,Hair Care,Shampoo,3,19.86,20,160,2021-11-08,10
100739,Skin Care,Sunscreen,2,16.7,55,398,2022-02-01,3
100740,Skin Care,Sunscreen,3,85.17,41,618,2024-03-19,7
100741,Body Care and Hygiene,Deodorant,4,6.76,5,161,2023-05-05,4
100742,Hair Care,Hair Oil,4,48.91,43,844,2024-07-24,3
100743,Skin Care,Lip Balm,4,15.22,42,489,2022-04-28,3
100744,Skin Care,Moisturizer,1,31.53,32,379,2023-08-16,6
100745,Skin Care,Sunscreen,3,43.69,32,469,2021-01-29,3
100746,Oral Care,Mouthwash,4,14.65,35,648,2022-03-07,6
100747,Body Care and Hygiene,Deodorant,3,9.47,45,942,2021-10-14,7
100748,Skin Care,Face Wash,3,46.6,12,528,2020-02-05,5
100749,Body Care and Hygiene,Hand Sanitizer,1,23.38,31,616,2020-12-25,1
100750,Oral Care,Toothpaste,4,12.87,56,602,2023-03-15,3
100751,Oral Care,Mouthwash,3,10.7,25,78,2023-11-16,10
100752,Skin Care,Sunscreen,3,79.61,3,191,2020-08-19,9
100753,Hair Care,Conditioner,3,43.07,41,317,2024-07-18,2
100754,Hair Care,Hair Oil,1,38.78,35,971,2022-04-14,2
100755,Oral Care,Toothpaste,2,6.4,28,990,2024-10-10,1
100756,Hair Care,Conditioner,2,43.86,46,614,2022-01-23,8
100757,Oral Care,Toothpaste,1,6.21,57,425,2023-05-17,9
100758,Body Care and Hygiene,Deodorant,1,4.62,56,385,2023-02-08,4
100759,Body Care and Hygiene,Body Lotion,1,7.68,20,174,2021-10-08,6
100760,Hair Care,Shampoo,4,31.48,26,290,2024-05-30,7
100761,Skin Care,Face Wash,2,37.54,19,600,2022-06-22,9
100762,Hair Care,Hair Oil,2,21.3,8,881,2023-08-30,5
100763,Hair Care,Hair Oil,2,17.54,56,829,2020-09-08,6
100764,Oral Care,Toothpaste,1,12.61,8,192,2021-08-07,2
100765,Oral Care,Mouthwash,2,9.06,33,178,2021-08-06,2
100766,Skin Care,Moisturizer,4,13.73,55,980,2024-01-16,9
100767,Skin Care,Moisturizer,3,82.74,55,867,2022-05-22,8
100768,Hair Care,Hair Oil,3,10.44,22,40,2024-08-06,4
100769,Body Care and Hygiene,Deodorant,4,8.02,56,762,2023-09-11,7
100770,Body Care and Hygiene,Body Lotion,3,15.82,57,324,2023-02-08,8
100771,Skin Care,Face Wash,2,42.12,9,241,2021-03-21,1
